timestamp,cattle_id,pen_id,zone,behavior_state,health_state,pos_x_m,pos_y_m,body_weight_kg,feed_intake_kg,water_intake_L,heat_load_index,stress_score,rfid_ping,ambient_temp_C,relative_humidity_pct,wind_speed_ms,solar_radiation_Wm2,thi_index,step_count,mqtt_topic
7/1/2025 6:00,TAG_1018,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,37.75,28.36,579,12.13,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/B/cattle/TAG_1018/telemetry
7/1/2025 6:00,TAG_1019,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,33.78,24.47,494.8,12.55,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/B/cattle/TAG_1019/telemetry
7/1/2025 6:00,TAG_1020,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,33.18,25.04,574.2,14.72,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/B/cattle/TAG_1020/telemetry
7/1/2025 6:00,TAG_1021,PEN_C,OPEN_AREA,RESTING,SUSCEPTIBLE,59.73,20.39,555.7,0,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1021/telemetry
7/1/2025 6:00,TAG_1022,PEN_C,OPEN_AREA,WALKING,SUSCEPTIBLE,54.84,7.26,434.4,0,0,95.03,0,0,40,61.8,1.8,0,34.64,11,feedlot/PEN/C/cattle/TAG_1022/telemetry
7/1/2025 6:00,TAG_1023,PEN_C,OPEN_AREA,RESTING,SUSCEPTIBLE,54.03,7.13,328.7,0,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1023/telemetry
7/1/2025 6:00,TAG_1024,PEN_C,OPEN_AREA,RESTING,SUSCEPTIBLE,61.05,12.31,411.6,0,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1024/telemetry
7/1/2025 6:00,TAG_1025,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,51.41,27.85,500.2,12.52,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1025/telemetry
7/1/2025 6:00,TAG_1026,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,57.76,27.86,500,13.19,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1026/telemetry
7/1/2025 6:00,TAG_1027,PEN_C,OPEN_AREA,SOCIAL_CLUSTERING,SUSCEPTIBLE,58.78,12.55,477.1,0,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1027/telemetry
7/1/2025 6:00,TAG_1028,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,63.66,24.43,382.4,9.11,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1028/telemetry
7/1/2025 6:00,TAG_1029,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,67.55,28.41,469.1,12.52,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1029/telemetry
7/1/2025 6:00,TAG_1030,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,65.01,28.84,415.7,8.91,0,95.03,0,0,40,61.8,1.8,0,34.64,0,feedlot/PEN/C/cattle/TAG_1030/telemetry
7/1/2025 6:15,TAG_1001,PEN_A,OPEN_AREA,DRINKING,SUSCEPTIBLE,19.02,1.03,525.1,0,0.828,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1001/telemetry
7/1/2025 6:15,TAG_1002,PEN_A,ALLEY,WALKING,SUSCEPTIBLE,12.03,9.23,461.9,0,0,92.91,0,0,38.5,64,2.1,0,33.75,10,feedlot/PEN/A/cattle/TAG_1002/telemetry
7/1/2025 6:15,TAG_1003,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,8.97,25.76,476,13,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1003/telemetry
7/1/2025 6:15,TAG_1004,PEN_A,OPEN_AREA,RESTING,SUSCEPTIBLE,13.79,4.1,589.1,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1004/telemetry
7/1/2025 6:15,TAG_1005,PEN_A,OPEN_AREA,SOCIAL_CLUSTERING,SUSCEPTIBLE,9.4,12.94,481.8,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1005/telemetry
7/1/2025 6:15,TAG_1006,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,14.02,24.44,383.4,10.63,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1006/telemetry
7/1/2025 6:15,TAG_1007,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,1.7,29.92,388.9,10.62,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1007/telemetry
7/1/2025 6:15,TAG_1008,PEN_A,OPEN_AREA,DRINKING,SUSCEPTIBLE,17.51,0.84,350.1,0,0.552,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1008/telemetry
7/1/2025 6:15,TAG_1009,PEN_A,OPEN_AREA,SOCIAL_CLUSTERING,SUSCEPTIBLE,8.44,15.94,304.4,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1009/telemetry
7/1/2025 6:15,TAG_1010,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,12.98,28.48,427.3,10.64,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/A/cattle/TAG_1010/telemetry
7/1/2025 6:15,TAG_1011,PEN_B,OPEN_AREA,RESTING,SUSCEPTIBLE,38.51,25.65,418.4,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1011/telemetry
7/1/2025 6:15,TAG_1012,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,36.08,29.82,388.2,10.47,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1012/telemetry
7/1/2025 6:15,TAG_1013,PEN_B,OPEN_AREA,WALKING,SUSCEPTIBLE,28.41,14.12,303.9,0,0,92.91,0,0,38.5,64,2.1,0,33.75,14,feedlot/PEN/B/cattle/TAG_1013/telemetry
7/1/2025 6:15,TAG_1014,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,37.94,26.33,359.6,9.69,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1014/telemetry
7/1/2025 6:15,TAG_1015,PEN_B,OPEN_AREA,RESTING,SUSCEPTIBLE,41.9,10.08,512.9,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1015/telemetry
7/1/2025 6:15,TAG_1016,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,27.66,24.46,538.1,11.73,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1016/telemetry
7/1/2025 6:15,TAG_1017,PEN_B,OPEN_AREA,SOCIAL_CLUSTERING,SUSCEPTIBLE,33.33,19.01,482.1,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1017/telemetry
7/1/2025 6:15,TAG_1018,PEN_B,OPEN_AREA,SOCIAL_CLUSTERING,SUSCEPTIBLE,34.51,18,578,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1018/telemetry
7/1/2025 6:15,TAG_1019,PEN_B,OPEN_AREA,RESTING,SUSCEPTIBLE,32.35,9.53,495,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1019/telemetry
7/1/2025 6:15,TAG_1020,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,39.52,28.54,574.6,16.56,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/B/cattle/TAG_1020/telemetry
7/1/2025 6:15,TAG_1021,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,55.03,25.65,554.8,14.24,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1021/telemetry
7/1/2025 6:15,TAG_1022,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,50.44,26.99,435,11.31,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1022/telemetry
7/1/2025 6:15,TAG_1023,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,66.33,29.81,328.4,8.48,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1023/telemetry
7/1/2025 6:15,TAG_1024,PEN_C,OPEN_AREA,DRINKING,SUSCEPTIBLE,68.56,8.05,411.9,0,0.65,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1024/telemetry
7/1/2025 6:15,TAG_1025,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,62.73,27.33,500.3,12.87,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1025/telemetry
7/1/2025 6:15,TAG_1026,PEN_C,OPEN_AREA,RESTING,SUSCEPTIBLE,55.44,20.5,500.3,0,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1026/telemetry
7/1/2025 6:15,TAG_1027,PEN_C,OPEN_AREA,DRINKING,SUSCEPTIBLE,69.08,0.66,477,0,0.752,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1027/telemetry
7/1/2025 6:15,TAG_1028,PEN_C,OPEN_AREA,WALKING,SUSCEPTIBLE,63.81,24.27,382.5,0,0,92.91,0,0,38.5,64,2.1,0,33.75,10,feedlot/PEN/C/cattle/TAG_1028/telemetry
7/1/2025 6:15,TAG_1029,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,56.91,29.38,468.6,10.79,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1029/telemetry
7/1/2025 6:15,TAG_1030,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,53.38,25.67,414.7,10.79,0,92.91,0,0,38.5,64,2.1,0,33.75,0,feedlot/PEN/C/cattle/TAG_1030/telemetry
7/1/2025 6:30,TAG_1001,PEN_A,OPEN_AREA,RESTING,SUSCEPTIBLE,18.49,24.77,524.7,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1001/telemetry
7/1/2025 6:30,TAG_1002,PEN_A,OPEN_AREA,SOCIAL_CLUSTERING,SUSCEPTIBLE,8.24,14.22,462.6,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1002/telemetry
7/1/2025 6:30,TAG_1003,PEN_A,OPEN_AREA,WALKING,SUSCEPTIBLE,9.44,25.24,476.6,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,14,feedlot/PEN/A/cattle/TAG_1003/telemetry
7/1/2025 6:30,TAG_1004,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,13.74,29.07,590.3,13.38,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1004/telemetry
7/1/2025 6:30,TAG_1005,PEN_A,OPEN_AREA,RESTING,SUSCEPTIBLE,8.91,6.65,482.8,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1005/telemetry
7/1/2025 6:30,TAG_1006,PEN_A,OPEN_AREA,RESTING,SUSCEPTIBLE,17.12,14.31,383,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1006/telemetry
7/1/2025 6:30,TAG_1007,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,11.15,27.52,389.2,8.71,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1007/telemetry
7/1/2025 6:30,TAG_1008,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,17.99,27.65,349.5,7.28,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1008/telemetry
7/1/2025 6:30,TAG_1009,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,4.51,26.19,304.8,7.61,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1009/telemetry
7/1/2025 6:30,TAG_1010,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,16.12,24.33,427.7,10.84,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/A/cattle/TAG_1010/telemetry
7/1/2025 6:30,TAG_1011,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,44.5,26.94,419,11.24,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/B/cattle/TAG_1011/telemetry
7/1/2025 6:30,TAG_1012,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,34.53,29.03,387.9,10.19,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/B/cattle/TAG_1012/telemetry
7/1/2025 6:30,TAG_1013,PEN_B,OPEN_AREA,DRINKING,SUSCEPTIBLE,41.35,5.06,304.7,0,0.481,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/B/cattle/TAG_1013/telemetry
7/1/2025 6:30,TAG_1014,PEN_B,OPEN_AREA,WALKING,SUSCEPTIBLE,37.76,26.52,359.6,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,15,feedlot/PEN/B/cattle/TAG_1014/telemetry
7/1/2025 6:30,TAG_1015,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,34.43,26.47,513.4,13.1,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/B/cattle/TAG_1015/telemetry
7/1/2025 6:30,TAG_1016,PEN_B,OPEN_AREA,SOCIAL_CLUSTERING,SUSCEPTIBLE,33.5,17.85,538.1,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/B/cattle/TAG_1016/telemetry
7/1/2025 6:30,TAG_1017,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,40.91,25.21,481.6,13.56,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/B/cattle/TAG_1017/telemetry
7/1/2025 6:30,TAG_1018,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,35.46,26.15,578.8,15.86,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/B/cattle/TAG_1018/telemetry
7/1/2025 6:30,TAG_1019,PEN_B,OPEN_AREA,WALKING,SUSCEPTIBLE,31.56,10.52,495.1,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,13,feedlot/PEN/B/cattle/TAG_1019/telemetry
7/1/2025 6:30,TAG_1020,PEN_B,OPEN_AREA,RESTING,SUSCEPTIBLE,28.96,15.95,574.9,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/B/cattle/TAG_1020/telemetry
7/1/2025 6:30,TAG_1021,PEN_C,OPEN_AREA,RESTING,SUSCEPTIBLE,59.73,20.39,555.3,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1021/telemetry
7/1/2025 6:30,TAG_1022,PEN_C,OPEN_AREA,SOCIAL_CLUSTERING,SUSCEPTIBLE,61.01,17.66,435.4,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1022/telemetry
7/1/2025 6:30,TAG_1023,PEN_C,OPEN_AREA,DRINKING,SUSCEPTIBLE,66.41,5.36,328.6,0,0.518,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1023/telemetry
7/1/2025 6:30,TAG_1024,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,60.8,26.92,411.3,11.38,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1024/telemetry
7/1/2025 6:30,TAG_1025,PEN_C,OPEN_AREA,DRINKING,SUSCEPTIBLE,69.84,3.43,500.5,0,0.789,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1025/telemetry
7/1/2025 6:30,TAG_1026,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,62.3,29.47,499.5,12.22,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1026/telemetry
7/1/2025 6:30,TAG_1027,PEN_C,OPEN_AREA,RESTING,SUSCEPTIBLE,63.82,5.15,478.1,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1027/telemetry
7/1/2025 6:30,TAG_1028,PEN_C,OPEN_AREA,DRINKING,SUSCEPTIBLE,67.5,0.69,382.1,0,0.603,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1028/telemetry
7/1/2025 6:30,TAG_1029,PEN_C,OPEN_AREA,WALKING,SUSCEPTIBLE,56.16,28.29,468.5,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,16,feedlot/PEN/C/cattle/TAG_1029/telemetry
7/1/2025 6:30,TAG_1030,PEN_C,OPEN_AREA,RESTING,SUSCEPTIBLE,51.59,10.66,415,0,0,92.42,0,0,39.1,58.6,1.8,0,33.5,0,feedlot/PEN/C/cattle/TAG_1030/telemetry
7/1/2025 6:45,TAG_1001,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,9.05,24.85,524,10.27,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1001/telemetry
7/1/2025 6:45,TAG_1002,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,12.65,24.08,462.4,11.51,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1002/telemetry
7/1/2025 6:45,TAG_1003,PEN_A,OPEN_AREA,RESTING,SUSCEPTIBLE,5.61,2.13,475.6,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1003/telemetry
7/1/2025 6:45,TAG_1004,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,15,25.26,590.6,14.95,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1004/telemetry
7/1/2025 6:45,TAG_1005,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,0.73,26.83,482.4,13.4,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1005/telemetry
7/1/2025 6:45,TAG_1006,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,3.1,25.09,383.4,7.55,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1006/telemetry
7/1/2025 6:45,TAG_1007,PEN_A,OPEN_AREA,RESTING,SUSCEPTIBLE,11.14,20.47,389,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1007/telemetry
7/1/2025 6:45,TAG_1008,PEN_A,OPEN_AREA,FEEDING,SUSCEPTIBLE,4.62,28.03,349.3,9.62,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1008/telemetry
7/1/2025 6:45,TAG_1009,PEN_A,OPEN_AREA,RESTING,SUSCEPTIBLE,10.72,6.69,304.6,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1009/telemetry
7/1/2025 6:45,TAG_1010,PEN_A,OPEN_AREA,DRINKING,SUSCEPTIBLE,17.59,6.68,426.8,0,0.673,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/A/cattle/TAG_1010/telemetry
7/1/2025 6:45,TAG_1011,PEN_B,OPEN_AREA,RESTING,SUSCEPTIBLE,38.51,25.65,418.3,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/B/cattle/TAG_1011/telemetry
7/1/2025 6:45,TAG_1012,PEN_B,OPEN_AREA,WALKING,SUSCEPTIBLE,33.57,28.55,387.9,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,12,feedlot/PEN/B/cattle/TAG_1012/telemetry
7/1/2025 6:45,TAG_1013,PEN_B,OPEN_AREA,WALKING,SUSCEPTIBLE,42.79,3.94,304.6,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,13,feedlot/PEN/B/cattle/TAG_1013/telemetry
7/1/2025 6:45,TAG_1014,PEN_B,OPEN_AREA,WALKING,SUSCEPTIBLE,35.85,25.6,360,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,12,feedlot/PEN/B/cattle/TAG_1014/telemetry
7/1/2025 6:45,TAG_1015,PEN_B,OPEN_AREA,WALKING,SUSCEPTIBLE,32.96,28.07,513.9,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,15,feedlot/PEN/B/cattle/TAG_1015/telemetry
7/1/2025 6:45,TAG_1016,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,36.08,27.91,537.9,14.86,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/B/cattle/TAG_1016/telemetry
7/1/2025 6:45,TAG_1017,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,27.74,29.4,482.6,13.63,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/B/cattle/TAG_1017/telemetry
7/1/2025 6:45,TAG_1018,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,43.29,26.51,578,16.27,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/B/cattle/TAG_1018/telemetry
7/1/2025 6:45,TAG_1019,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,28.33,28.43,494.9,10.95,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/B/cattle/TAG_1019/telemetry
7/1/2025 6:45,TAG_1020,PEN_B,OPEN_AREA,FEEDING,SUSCEPTIBLE,32.11,28.31,574.4,15.03,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/B/cattle/TAG_1020/telemetry
7/1/2025 6:45,TAG_1021,PEN_C,OPEN_AREA,FEEDING,SUSCEPTIBLE,68.74,28.4,554.8,13.23,0,95.54,0,0,39.1,65.5,1.6,0,34.43,0,feedlot/PEN/C/cattle/TAG_1021/telemetry
7/1/2025 6:45,TAG_1022,PEN_C,ALLEY,WALKING,SUSCEPTIBLE,62.09,16.09,435.3,0,0,95.54,0,0,39.1,65.5,1.6,0,34.43,17,feedlot/PEN/C/cattle/TAG_1022/telemetry
